Date,Close
11/6/2018 16:00:00,118.9
11/7/2018 16:00:00,120.87
11/8/2018 16:00:00,119.36
11/9/2018 16:00:00,119.51
11/12/2018 16:00:00,117.39
11/13/2018 16:00:00,115.35
11/14/2018 16:00:00,115.72
11/15/2018 16:00:00,116.95
11/16/2018 16:00:00,119.06
11/19/2018 16:00:00,119.42
11/20/2018 16:00:00,116.1
11/21/2018 16:00:00,117.57
11/23/2018 13:00:00,113.6
11/26/2018 16:00:00,114.98
11/27/2018 16:00:00,115.21
11/28/2018 16:00:00,118.14
11/29/2018 16:00:00,118.85
11/30/2018 16:00:00,118.94
12/3/2018 16:00:00,120.67
12/4/2018 16:00:00,117.24
12/6/2018 16:00:00,115.91
12/7/2018 16:00:00,115.49
12/10/2018 16:00:00,114.94
12/11/2018 16:00:00,115.47
12/12/2018 16:00:00,115.62
12/13/2018 16:00:00,115.94
12/14/2018 16:00:00,113.83
12/17/2018 16:00:00,112.45
12/18/2018 16:00:00,109.74
12/19/2018 16:00:00,107.83
12/20/2018 16:00:00,104.98
12/21/2018 16:00:00,104.21
12/24/2018 13:00:00,100.99
12/26/2018 16:00:00,107.39
12/27/2018 16:00:00,109.32
12/28/2018 16:00:00,108.65
12/31/2018 16:00:00,108.79
1/2/2019 16:00:00,110.69
1/3/2019 16:00:00,108.57
1/4/2019 16:00:00,110.82
1/7/2019 16:00:00,112.26
1/8/2019 16:00:00,111.77
1/9/2019 16:00:00,113.27
1/10/2019 16:00:00,113.45
1/11/2019 16:00:00,112.54
1/14/2019 16:00:00,111.72
1/15/2019 16:00:00,112.12
1/16/2019 16:00:00,111.4
1/17/2019 16:00:00,111.96
1/18/2019 16:00:00,114.37
1/22/2019 16:00:00,112.34
1/23/2019 16:00:00,111.39
1/24/2019 16:00:00,113.51
1/25/2019 16:00:00,113.22
1/28/2019 16:00:00,112.17
1/29/2019 16:00:00,111.83
1/30/2019 16:00:00,113.01
1/31/2019 16:00:00,114.65
2/1/2019 16:00:00,118.37
2/4/2019 16:00:00,119.74
2/5/2019 16:00:00,119.48
2/6/2019 16:00:00,118.88
2/7/2019 16:00:00,118.23
2/8/2019 16:00:00,117.58
2/11/2019 16:00:00,116.95
2/12/2019 16:00:00,118.72
2/13/2019 16:00:00,119.57
2/14/2019 16:00:00,118.16
2/15/2019 16:00:00,119.35
2/19/2019 16:00:00,119.31
2/20/2019 16:00:00,120.28
2/21/2019 16:00:00,119.14
2/22/2019 16:00:00,119.39
2/25/2019 16:00:00,119.62
2/26/2019 16:00:00,119.94
2/27/2019 16:00:00,120.08
2/28/2019 16:00:00,119.58
3/1/2019 16:00:00,122.03
3/4/2019 16:00:00,122.12
3/5/2019 16:00:00,123.29
3/6/2019 16:00:00,123.53
3/7/2019 16:00:00,121.94
3/8/2019 16:00:00,121.62
3/11/2019 16:00:00,123.62
3/12/2019 16:00:00,123.9
3/13/2019 16:00:00,124.67
3/14/2019 16:00:00,124.6
3/15/2019 16:00:00,125.31
3/18/2019 16:00:00,125.88
3/19/2019 16:00:00,125.28
3/20/2019 16:00:00,124.69
3/21/2019 16:00:00,125.86
3/22/2019 16:00:00,123.09
3/25/2019 16:00:00,122.89
3/26/2019 16:00:00,124.13
3/27/2019 16:00:00,122.79
3/28/2019 16:00:00,123.02
3/29/2019 16:00:00,123.18
4/1/2019 16:00:00,124.94
4/2/2019 16:00:00,124.93
4/3/2019 16:00:00,123.89
4/4/2019 16:00:00,124.8
4/5/2019 16:00:00,126.42
4/8/2019 16:00:00,126.68
4/9/2019 16:00:00,125.54
4/10/2019 16:00:00,125.49
4/11/2019 16:00:00,125.99
4/12/2019 16:00:00,119.76
4/15/2019 16:00:00,120.14
4/16/2019 16:00:00,121.17
4/17/2019 16:00:00,120.27
4/18/2019 16:00:00,119.86
4/22/2019 16:00:00,121.9
4/23/2019 16:00:00,122.02
4/24/2019 16:00:00,118.28
4/25/2019 16:00:00,117.9
4/26/2019 16:00:00,117.1
4/29/2019 16:00:00,117.72
4/30/2019 16:00:00,120.06
5/1/2019 16:00:00,117.81
5/2/2019 16:00:00,116.38
5/3/2019 16:00:00,117.27
5/6/2019 16:00:00,118.4
5/7/2019 16:00:00,118.27
5/8/2019 16:00:00,117.5
5/9/2019 16:00:00,121.19
5/10/2019 16:00:00,121.99
5/13/2019 16:00:00,120.44
5/14/2019 16:00:00,121.64
5/15/2019 16:00:00,122.14
5/16/2019 16:00:00,120.8
5/17/2019 16:00:00,120.52
5/20/2019 16:00:00,120.84
5/21/2019 16:00:00,121.34
5/22/2019 16:00:00,120.57
5/23/2019 16:00:00,117.87
5/24/2019 16:00:00,118.71
5/28/2019 16:00:00,118.31
5/29/2019 16:00:00,116.77
5/30/2019 16:00:00,115.38
5/31/2019 16:00:00,113.85
6/3/2019 16:00:00,115.99
6/4/2019 16:00:00,117.3
6/5/2019 16:00:00,117.65
6/6/2019 16:00:00,120.68
6/7/2019 16:00:00,121.48
6/10/2019 16:00:00,122.29
6/11/2019 16:00:00,121.17
6/12/2019 16:00:00,120.19
6/13/2019 16:00:00,120.91
6/14/2019 16:00:00,120.81
6/17/2019 16:00:00,121.39
6/18/2019 16:00:00,122.93
6/19/2019 16:00:00,122.89
6/20/2019 16:00:00,124.28
6/21/2019 16:00:00,124.93
6/24/2019 16:00:00,124.91
6/25/2019 16:00:00,123.64
6/26/2019 16:00:00,123.93
6/27/2019 16:00:00,123.11
6/28/2019 16:00:00,124.44
7/1/2019 16:00:00,124.84
7/2/2019 16:00:00,122.93
7/3/2019 13:00:00,123.35
7/5/2019 16:00:00,123.54
7/8/2019 16:00:00,123.6
7/9/2019 16:00:00,123.35
7/10/2019 16:00:00,125.44
7/11/2019 16:00:00,125.43
7/12/2019 16:00:00,125.98
7/15/2019 16:00:00,125.72
7/16/2019 16:00:00,124.76
7/17/2019 16:00:00,124.14
7/18/2019 16:00:00,124.68
7/19/2019 16:00:00,125.04
7/22/2019 16:00:00,125.31
7/23/2019 16:00:00,125.82
7/24/2019 16:00:00,126.54
7/25/2019 16:00:00,125.63
7/26/2019 16:00:00,123.72
7/29/2019 16:00:00,124.23
7/30/2019 16:00:00,124.34
7/31/2019 16:00:00,123.11
8/1/2019 16:00:00,120.74
8/2/2019 16:00:00,120.73
8/5/2019 16:00:00,118.74
8/6/2019 16:00:00,119.38
8/7/2019 16:00:00,119.1
8/8/2019 16:00:00,123.23
8/9/2019 16:00:00,122.42
8/12/2019 16:00:00,121.55
8/13/2019 16:00:00,122.39
8/14/2019 16:00:00,117.74
8/15/2019 16:00:00,116.95
8/16/2019 16:00:00,115.81
8/19/2019 16:00:00,117.31
8/20/2019 16:00:00,116.13
8/21/2019 16:00:00,117.88
8/22/2019 16:00:00,117.73
8/23/2019 16:00:00,115.18
8/26/2019 16:00:00,115.74
8/27/2019 16:00:00,115.83
8/28/2019 16:00:00,116.83
8/29/2019 16:00:00,117.52
8/30/2019 16:00:00,117.72
9/3/2019 16:00:00,116.27
9/4/2019 16:00:00,117.25
9/5/2019 16:00:00,117.64
9/6/2019 16:00:00,118.26
9/9/2019 16:00:00,119.39
9/10/2019 16:00:00,121.85
9/11/2019 16:00:00,121.28
9/12/2019 16:00:00,121.42
9/13/2019 16:00:00,121.5
9/16/2019 16:00:00,124.12
9/17/2019 16:00:00,123.89
9/18/2019 16:00:00,124.18
9/19/2019 16:00:00,123.66
9/20/2019 16:00:00,124.32
9/23/2019 16:00:00,124.9
9/24/2019 16:00:00,123.74
9/25/2019 16:00:00,123.51
9/26/2019 16:00:00,120.16
9/27/2019 16:00:00,118.6
9/30/2019 16:00:00,118.6
10/1/2019 16:00:00,116.01
10/2/2019 16:00:00,112.29
10/3/2019 16:00:00,113.15
10/4/2019 16:00:00,113.85
10/7/2019 16:00:00,113.26
10/8/2019 16:00:00,111.71
10/9/2019 16:00:00,113.14
10/10/2019 16:00:00,114.59
10/11/2019 16:00:00,116.15
10/14/2019 16:00:00,116.18
10/15/2019 16:00:00,116.31
10/16/2019 16:00:00,115.11
10/17/2019 16:00:00,115.35
10/18/2019 16:00:00,114.74
10/21/2019 16:00:00,116.61
10/22/2019 16:00:00,117.8
10/23/2019 16:00:00,117.98
10/24/2019 16:00:00,117.58
10/25/2019 16:00:00,118.67
10/28/2019 16:00:00,118.48
10/29/2019 16:00:00,118.13
10/30/2019 16:00:00,116.36
10/31/2019 16:00:00,116.14
11/1/2019 16:00:00,116.21
11/4/2019 16:00:00,121.57
11/5/2019 16:00:00,121.94
11/6/2019 16:00:00,119.9
11/7/2019 16:00:00,121.89
11/8/2019 16:00:00,120.93
11/11/2019 16:00:00,120.81
11/12/2019 16:00:00,120.96
11/13/2019 16:00:00,122.28
11/14/2019 16:00:00,121.96
11/15/2019 16:00:00,120.64
11/18/2019 16:00:00,118.55
11/19/2019 16:00:00,116.45
11/20/2019 16:00:00,117.34
11/21/2019 16:00:00,118.77
11/22/2019 16:00:00,118.63
11/25/2019 16:00:00,118.38
11/26/2019 16:00:00,117.79
11/27/2019 16:00:00,118.07
11/29/2019 13:00:00,117.13
12/2/2019 16:00:00,116.8
12/3/2019 16:00:00,115.89
12/4/2019 16:00:00,116.94
12/5/2019 16:00:00,116.33
12/6/2019 16:00:00,118.01
12/9/2019 16:00:00,117.3
12/10/2019 16:00:00,117.89
12/11/2019 16:00:00,116.23
12/12/2019 16:00:00,118.81
12/13/2019 16:00:00,117.96
12/16/2019 16:00:00,119.36
12/17/2019 16:00:00,118.6
12/18/2019 16:00:00,118.55
12/19/2019 16:00:00,118.13
12/20/2019 16:00:00,119.68
12/23/2019 16:00:00,120.33
12/24/2019 13:00:00,120.34
12/26/2019 16:00:00,120.6
12/27/2019 16:00:00,120.3
12/30/2019 16:00:00,119.85
